Player Name,Player Code,Tournament,Outcome,Zone,X,Y,api_id
Eberechi Eze,864921,Championship,goal,low-left,27.96,92.67,9986
Eberechi Eze,864921,Championship,save,low-right,70.97,82.0,6044020
Joe Gomez,318927,,Not Available,,,,
Dean Henderson,788134,,Not Available,,,,
Cole Palmer,982780,Premier League,goal,low-right,69.89,96.83,6061008
Cole Palmer,982780,Premier League,goal,low-right,70.97,95.83,6060425
Cole Palmer,982780,Premier League,goal,low-right,71.51,97.83,6060424
Cole Palmer,982780,Premier League,goal,low-centre,50.54,72.5,6060223
Cole Palmer,982780,Premier League,goal,low-right,69.35,86.33,5380743
Cole Palmer,982780,EFL Cup,goal,low-right,72.58,96.83,4842479
Cole Palmer,982780,Premier League,goal,high-left,27.96,63.0,3659455
Cole Palmer,982780,Premier League,goal,low-right,72.58,83.17,3476730
Cole Palmer,982780,Premier League,goal,low-left,33.87,95.83,2821681
Cole Palmer,982780,Premier League,goal,low-right,65.05,95.83,2428170
Adam Wharton,1109771,,Not Available,,,,
Kobbie Mainoo,1142175,"EFL Trophy, Knockout stage",goal,high-left,39.78,46.17,30305
Kobbie Mainoo,1142175,"EFL Trophy, Northern Group G",goal,low-left,27.42,86.33,12151
Wojciech Szczęsny,50490,,Not Available,,,,
Bartosz Salamon,75994,,Not Available,,,,
Paweł Dawidowicz,288321,,Not Available,,,,
Sebastian Walukiewicz,886243,,Not Available,,,,
Jan Bednarek,286085,,Not Available,,,,
Jakub Piotrowski,825271,,Not Available,,,,
Karol Świderski,576438,MLS,goal,low-right,67.2,95.83,2423309
Karol Świderski,576438,MLS,goal,low-left,30.65,94.67,2327755
Karol Świderski,576438,MLS,goal,low-left,29.03,94.67,2327754
Karol Świderski,576438,Leagues Cup,miss,high,49.46,0.0,477571
Karol Świderski,576438,"Leagues Cup, Group South 4",goal,low-centre,41.94,97.83,477573
Karol Świderski,576438,"Leagues Cup, Group South 4",goal,high-centre,56.45,47.33,477572
Karol Świderski,576438,MLS,goal,low-right,63.98,94.67,43568
Karol Świderski,576438,Stoiximan Super League,goal,low-left,36.02,97.83,29653
Jakub Moder,886242,Ekstraklasa,goal,low-left,27.96,69.33,16618
Robert Lewandowski,41789,LaLiga,goal,low-left,36.02,99.0,6061808
Robert Lewandowski,41789,"European Championship, Qualification Playoff",goal,low-left,36.02,99.0,6059977
Robert Lewandowski,41789,LaLiga,goal,low-right,70.43,96.83,6055907
Robert Lewandowski,41789,Copa del Rey,goal,low-right,69.35,99.0,5197493
Robert Lewandowski,41789,LaLiga,goal,high-left,39.25,52.5,3706018
Robert Lewandowski,41789,"European Championship, Qualification Group E",goal,low-left,34.41,94.67,1264727
Robert Lewandowski,41789,LaLiga,goal,low-right,62.37,99.0,1211897
Robert Lewandowski,41789,"UEFA Europa League, Knockout stage",goal,high-right,74.19,57.83,39277
Robert Lewandowski,41789,Supercopa de España,goal,low-left,32.8,82.0,32944
Robert Lewandowski,41789,"World Cup, Knockout stage",goal,low-left,34.95,96.83,31343
Robert Lewandowski,41789,"World Championship, Gr. C",save,low-right,69.89,93.67,30180
Robert Lewandowski,41789,LaLiga,post,left,20.43,93.67,27920
Robert Lewandowski,41789,Bundesliga,goal,low-right,65.59,69.33,26294
Robert Lewandowski,41789,World Championship Qual. UEFA Playoffs,goal,low-right,67.2,99.0,26295
Robert Lewandowski,41789,Bundesliga,goal,low-right,67.2,97.83,26296
Robert Lewandowski,41789,"UEFA Champions League, Knockout stage",goal,low-left,29.57,99.0,26297
Robert Lewandowski,41789,"UEFA Champions League, Knockout stage",goal,low-left,29.57,93.67,26298
Robert Lewandowski,41789,Bundesliga,goal,low-right,73.12,87.33,26299
Robert Lewandowski,41789,"UEFA Champions League, Group E",save,low-centre,42.47,93.67,26300
Robert Lewandowski,41789,Bundesliga,goal,low-left,33.33,99.0,26301
Robert Lewandowski,41789,"UEFA Champions League, Group E",goal,low-left,39.78,97.83,26302
Robert Lewandowski,41789,Bundesliga,goal,low-right,63.98,90.5,26303
Robert Lewandowski,41789,Bundesliga,goal,low-right,63.44,97.83,26304
Robert Lewandowski,41789,Bundesliga,goal,low-right,68.28,97.83,26305
Robert Lewandowski,41789,"UEFA Champions League, Knockout stage",goal,low-left,32.8,95.83,26306
Robert Lewandowski,41789,Bundesliga,goal,low-left,32.26,95.83,26307
Robert Lewandowski,41789,Bundesliga,save,low-left,36.56,88.33,26308
Robert Lewandowski,41789,Bundesliga,goal,low-right,63.44,99.0,26309
Robert Lewandowski,41789,DFB Pokal,goal,low-right,70.97,95.83,26310
Robert Lewandowski,41789,Bundesliga,goal,low-left,38.17,81.0,26311
Robert Lewandowski,41789,Bundesliga,goal,low-left,30.11,96.83,26312
Robert Lewandowski,41789,"UEFA Champions League, Group A",goal,low-right,69.89,97.83,26313
Robert Lewandowski,41789,Bundesliga,goal,low-right,70.43,99.0,26314
Robert Lewandowski,41789,Bundesliga,goal,low-left,28.49,99.0,26315
Robert Lewandowski,41789,"UEFA Champions League, Knockout stage",goal,low-right,73.12,69.33,26316
Robert Lewandowski,41789,Bundesliga,goal,low-centre,40.32,97.83,26317
Robert Lewandowski,41789,Bundesliga,goal,low-right,64.52,99.0,26318
Robert Lewandowski,41789,Bundesliga,goal,low-left,35.48,99.0,26319
Robert Lewandowski,41789,"UEFA Champions League, Group B",goal,low-right,70.97,99.0,26320
Robert Lewandowski,41789,Bundesliga,goal,low-left,29.57,96.83,6046369
Robert Lewandowski,41789,Bundesliga,goal,low-left,28.49,76.83,6046370
Robert Lewandowski,41789,"European Championship, Qualification Group G",goal,low-right,64.52,95.83,6046371
Robert Lewandowski,41789,DFB Pokal,goal,low-right,66.13,99.0,6046372
Robert Lewandowski,41789,DFB Pokal,goal,low-left,32.8,69.33,6046373
Robert Lewandowski,41789,Bundesliga,goal,low-left,30.65,96.83,6046374
Robert Lewandowski,41789,Bundesliga,post,right,79.03,85.17,6046375
Robert Lewandowski,41789,"UEFA Champions League, Group E",goal,low-left,27.42,97.83,6046376
Robert Lewandowski,41789,"UEFA Champions League, Group E",goal,high-right,72.04,55.67,6046377
Robert Lewandowski,41789,Bundesliga,goal,low-right,62.9,97.83,6046378
Robert Lewandowski,41789,Bundesliga,goal,low-left,30.11,80.0,6046379
Robert Lewandowski,41789,Bundesliga,miss,close-high,36.02,9.67,6046381
Robert Lewandowski,41789,Bundesliga,goal,low-right,67.2,67.33,6046380
Robert Lewandowski,41789,Bundesliga,goal,low-right,70.97,90.5,6046382
Robert Lewandowski,41789,Bundesliga,goal,low-right,65.05,97.83,6046383
Robert Lewandowski,41789,DFB Pokal,goal,low-right,72.58,76.83,6046384
Robert Lewandowski,41789,Bundesliga,goal,low-centre,56.99,95.83,6046385
Robert Lewandowski,41789,Bundesliga,goal,low-left,32.8,96.83,6046386
Robert Lewandowski,41789,"UEFA Champions League, Group B",goal,low-left,30.11,89.5,6046387
Robert Lewandowski,41789,World Championship Qual. UEFA E,goal,low-right,70.97,67.33,6046388
Robert Lewandowski,41789,Bundesliga,goal,low-right,61.29,91.5,6046389
Robert Lewandowski,41789,Supercup,goal,low-left,39.78,93.67,6046390
Robert Lewandowski,41789,World Championship Qual. UEFA E,goal,high-left,33.33,62.0,6046392
Robert Lewandowski,41789,World Championship Qual. UEFA E,goal,low-right,70.43,85.17,6046391
Robert Lewandowski,41789,Bundesliga,goal,low-right,66.13,83.17,6046393
Robert Lewandowski,41789,"UEFA Champions League, Knockout stage",goal,low-centre,46.77,67.33,6046394
Robert Lewandowski,41789,Bundesliga,goal,low-left,39.78,89.5,6046395
Robert Lewandowski,41789,"UEFA Champions League, Knockout stage",goal,low-right,70.43,89.5,6046396
Robert Lewandowski,41789,Bundesliga,goal,low-right,62.37,96.83,6046397
Robert Lewandowski,41789,Bundesliga,goal,low-right,63.98,83.17,6046398
Robert Lewandowski,41789,World Championship Qual. UEFA E,goal,low-left,29.03,97.83,6046399
Robert Lewandowski,41789,"UEFA Champions League, Group D",goal,low-right,60.22,89.5,6046400
Robert Lewandowski,41789,World Championship Qual. UEFA E,goal,low-right,68.28,90.5,6046401
Robert Lewandowski,41789,"UEFA Champions League, Group D",goal,low-left,32.8,76.83,6046402
Robert Lewandowski,41789,World Championship Qual. UEFA E,goal,low-left,25.81,93.67,6046403
Robert Lewandowski,41789,Bundesliga,goal,low-left,28.49,99.0,6046404
Robert Lewandowski,41789,"Euro, Knockout stage",goal,low-right,71.51,96.83,6046405
Robert Lewandowski,41789,"Euro, Knockout stage",goal,high-right,73.12,46.17,6046406
Robert Lewandowski,41789,Bundesliga,goal,low-right,67.2,99.0,6046407
Robert Lewandowski,41789,Bundesliga,goal,high-right,73.66,64.17,6046408
Robert Lewandowski,41789,Bundesliga,goal,low-right,69.89,87.33,6046409
Robert Lewandowski,41789,Bundesliga,goal,low-left,27.96,99.0,6046410
Robert Lewandowski,41789,Bundesliga,goal,low-left,29.03,69.33,6046411
Robert Lewandowski,41789,"UEFA Champions League, Group F",goal,low-centre,55.38,94.67,6061352
Robert Lewandowski,41789,Bundesliga,goal,high-left,29.03,59.83,6046412
Robert Lewandowski,41789,"UEFA Champions League, Knockout stage",goal,high-centre,49.46,61.0,6061353
Robert Lewandowski,41789,World Championship Qual. UEFA H,goal,low-right,64.52,67.33,6046413
Robert Lewandowski,41789,World Championship Qual. UEFA H,goal,low-left,27.42,99.0,6046414
Robert Lewandowski,41789,Bundesliga,goal,low-left,34.41,83.17,6046415
Piotr Zieliński,138605,"UEFA Champions League, Group C",goal,low-left,37.63,89.5,2314246
Piotr Zieliński,138605,Serie A,goal,low-left,27.42,91.5,2054989
Piotr Zieliński,138605,"UEFA Champions League, Knockout stage",goal,low-centre,46.24,86.33,40695
Piotr Zieliński,138605,Coppa Italia,goal,low-right,67.2,69.33,33580
Piotr Zieliński,138605,"UEFA Champions League, Group A",save,low-left,25.81,75.67,7395
Piotr Zieliński,138605,"UEFA Champions League, Group A",goal,low-left,32.8,75.67,7396
Piotr Zieliński,138605,"UEFA Europa League, Group C",goal,low-left,32.8,78.83,7397
Kamil Grosicki,33689,Ekstraklasa,miss,close-left,13.44,90.67,6061161
Kamil Grosicki,33689,Ekstraklasa,goal,low-left,32.8,94.67,6059251
Kamil Grosicki,33689,Ekstraklasa,save,low-right,64.52,99.0,6057891
Kamil Grosicki,33689,Ekstraklasa,goal,low-left,33.87,96.83,6055429
Kamil Grosicki,33689,Ekstraklasa,goal,low-left,30.11,88.33,3114286
Kamil Grosicki,33689,Ekstraklasa,goal,low-centre,49.46,80.0,2423242
Kamil Grosicki,33689,Ekstraklasa,goal,low-right,64.52,91.5,6058194
Kamil Grosicki,33689,"UEFA Europa Conference League, Qualification",goal,low-centre,48.92,72.5,57125
Kamil Grosicki,33689,Ekstraklasa,goal,low-centre,41.4,77.83,46624
Kamil Grosicki,33689,Ekstraklasa,goal,high-right,62.9,66.17,43593
Kamil Grosicki,33689,Ekstraklasa,goal,low-right,62.37,97.83,6058195
Kamil Grosicki,33689,Ekstraklasa,goal,low-centre,50.0,75.67,42169
Kamil Grosicki,33689,Ekstraklasa,goal,low-left,38.17,82.0,6058196
Kamil Grosicki,33689,FA Cup,goal,low-right,63.98,96.83,15465
Kamil Grosicki,33689,EFL Cup,goal,high-left,29.57,50.5,6044446
Kamil Grosicki,33689,Ligue 1,save,low-left,35.48,68.33,6044447
Kamil Grosicki,33689,Ligue 1,goal,low-left,25.81,99.0,6044448
Łukasz Skorupski,44906,,Not Available,,,,
Taras Romanczuk,578364,Ekstraklasa,save,low-centre,50.0,92.67,9386
Taras Romanczuk,578364,Ekstraklasa,goal,low-left,34.95,91.67,6044890
Jakub Kiwior,976037,,Not Available,,,,
Tymoteusz Puchacz,867493,,Not Available,,,,
Adam Buksa,1138856,Trendyol Süper Lig,goal,low-left,35.48,91.5,6061880
Adam Buksa,1138856,Trendyol Süper Lig,goal,low-centre,41.94,93.67,6059226
Adam Buksa,1138856,Trendyol Süper Lig,goal,low-right,66.67,74.67,5635524
Adam Buksa,1138856,Trendyol Süper Lig,miss,close-high-left,2.69,19.0,5028379
Adam Buksa,1138856,Trendyol Süper Lig,goal,low-centre,53.76,94.67,4294769
Adam Buksa,1138856,"MLS, Playoffs",save,low-right,67.2,99.0,6403
Adam Buksa,1138856,MLS,miss,high,69.35,0.0,6404
Adam Buksa,1138856,Ekstraklasa,goal,low-right,73.12,96.83,6405
Damian Szymański,345972,,Not Available,,,,
Bartosz Bereszyński,109461,Coppa Italia,goal,low-left,29.03,78.83,568186
Przemysław Frankowski,286909,"European Championship, Qualification Playoff",goal,high-left,32.8,57.83,6059981
Przemysław Frankowski,286909,Ligue 1,save,low-centre,47.85,97.83,5508218
Przemysław Frankowski,286909,Coupe de France,goal,high-left,39.25,50.5,5189869
Przemysław Frankowski,286909,"UEFA Champions League, Group B",goal,low-right,60.75,67.33,4652782
Przemysław Frankowski,286909,Ligue 1,goal,low-centre,52.69,75.67,4326476
Przemysław Frankowski,286909,Ligue 1,goal,low-centre,48.39,68.33,43543
Przemysław Frankowski,286909,Ligue 1,goal,low-left,30.65,76.83,42627
Przemysław Frankowski,286909,Coupe de France,goal,low-centre,50.0,78.83,36886
Przemysław Frankowski,286909,Ligue 1,goal,low-left,27.42,67.33,33200
Sebastian Szymański,847983,"European Championship, Qualification Playoff",goal,low-centre,43.55,76.83,6059990
Nicola Zalewski,984184,"European Championship, Qualification Playoff",goal,low-left,29.03,72.5,6059984
Nicola Zalewski,984184,"UEFA Europa League, Knockout stage",goal,high-left,29.03,64.17,6056241
Marcin Bułka,889590,,Not Available,,,,
Krzysztof Piątek,558738,Trendyol Süper Lig,goal,low-left,32.8,90.5,6062790
Krzysztof Piątek,558738,"European Championship, Qualification Playoff",goal,low-left,34.41,80.0,6060142
Krzysztof Piątek,558738,Trendyol Süper Lig,save,low-right,69.35,80.0,6056123
Krzysztof Piątek,558738,Trendyol Süper Lig,goal,low-left,29.57,99.0,5768870
Krzysztof Piątek,558738,Trendyol Süper Lig,goal,low-centre,58.06,96.83,4860451
Krzysztof Piątek,558738,Trendyol Süper Lig,goal,low-centre,53.23,81.0,4860450
Krzysztof Piątek,558738,Serie A,goal,low-right,72.58,93.67,19150
Krzysztof Piątek,558738,Serie A,post,left,23.12,96.83,19151
Krzysztof Piątek,558738,Coppa Italia,save,low-centre,58.6,96.83,19152
Krzysztof Piątek,558738,Coppa Italia,goal,low-right,60.22,99.0,19153
Krzysztof Piątek,558738,Bundesliga,save,low-left,32.26,94.67,19154
Krzysztof Piątek,558738,Bundesliga,goal,low-left,30.11,90.5,19155
Krzysztof Piątek,558738,Bundesliga,goal,low-right,70.97,71.5,19156
Krzysztof Piątek,558738,Serie A,goal,low-right,60.22,96.83,19157
Krzysztof Piątek,558738,Serie A,goal,low-left,27.42,77.83,19158
Krzysztof Piątek,558738,Serie A,goal,low-left,27.42,85.17,19159
Krzysztof Piątek,558738,Serie A,goal,low-right,69.35,90.5,6050831
Krzysztof Piątek,558738,Coppa Italia,goal,low-left,31.72,92.33,6050834
Krzysztof Piątek,558738,Coppa Italia,goal,low-left,32.26,83.17,6050833
Krzysztof Piątek,558738,Coppa Italia,goal,low-right,65.59,94.33,6050832
Krzysztof Piątek,558738,Serie A,goal,low-right,63.44,97.83,6050835
Krzysztof Piątek,558738,Ekstraklasa,goal,low-left,34.41,92.67,6050836
Bartosz Slisz,844500,US Open Cup,goal,high-centre,48.39,65.17,6062280
Bartosz Slisz,844500,"UEFA Europa Conference League, Qualification Playoff",goal,high-centre,48.39,61.0,1131665
Bartosz Slisz,844500,Superpuchar Polski,goal,low-left,29.57,69.33,46778
Michał Skóraś,942479,,Not Available,,,,
Kacper Urbański,1012383,,Not Available,,,,
Bart Verbruggen,994363,,Not Available,,,,
Lutsharel Geertruida,856739,Eredivisie,goal,low-right,67.74,99.0,6062791
Matthijs de Ligt,803031,KNVB beker,miss,close-left,9.68,93.0,6049350
Matthijs de Ligt,803031,KNVB beker,save,low-left,36.02,96.83,6049351
Virgil van Dijk,151545,"European Championship, Qualification Group B",goal,high-right,62.37,63.0,2619332
Virgil van Dijk,151545,"World Cup, Knockout stage",save,low-left,33.33,86.33,30952
Virgil van Dijk,151545,EFL Cup,goal,high-left,29.03,58.83,11671
Nathan Aké,149663,,Not Available,,,,
Stefan de Vrij,91046,,Not Available,,,,
Xavi Simons,997183,Bundesliga,goal,low-right,60.22,82.0,6062792
Xavi Simons,997183,Bundesliga,save,low-right,69.89,93.67,2422451
Xavi Simons,997183,Eredivisie,goal,low-right,72.04,96.83,43764
Xavi Simons,997183,Eredivisie,goal,low-left,31.18,93.67,42967
Xavi Simons,997183,Coupe de France,save,low-right,65.59,83.17,19186
Georginio Wijnaldum,22126,EFL Cup,goal,high-right,67.2,47.33,21432
Georginio Wijnaldum,22126,Community Shield,save,low-left,37.63,74.67,6051063
Georginio Wijnaldum,22126,Premier League,goal,low-right,67.2,93.67,6051064
Georginio Wijnaldum,22126,Eredivisie,save,low-left,29.57,83.83,6051065
Georginio Wijnaldum,22126,Eredivisie,goal,high-right,70.43,56.0,6051066
Georginio Wijnaldum,22126,Eredivisie,goal,high-centre,47.31,49.0,6051067
Wout Weghorst,252215,Bundesliga,goal,low-left,29.03,97.83,3126444
Wout Weghorst,252215,"European Championship, Qualification Group B",save,low-right,67.2,94.67,2631789
Wout Weghorst,252215,FA Cup,goal,low-right,67.2,99.0,42929
Wout Weghorst,252215,"World Cup, Knockout stage",goal,low-left,35.48,94.67,30956
Wout Weghorst,252215,Trendyol Süper Lig,save,low-right,68.82,96.83,19686
Wout Weghorst,252215,Bundesliga,goal,low-left,29.03,96.83,19687
Wout Weghorst,252215,Bundesliga,save,low-right,70.97,94.67,19688
Wout Weghorst,252215,DFB Pokal,miss,high,74.19,0.0,19689
Wout Weghorst,252215,DFB Pokal,save,low-right,65.05,90.5,19690
Wout Weghorst,252215,Bundesliga,goal,low-left,28.49,99.0,19691
Wout Weghorst,252215,Bundesliga,goal,low-right,63.98,95.83,19692
Wout Weghorst,252215,Bundesliga,miss,close-left,15.05,97.67,19693
Wout Weghorst,252215,Bundesliga,goal,low-left,33.87,95.83,19694
Wout Weghorst,252215,"UEFA Europa League, Knockout stage",miss,high,73.12,0.0,19695
Wout Weghorst,252215,Bundesliga,goal,low-right,69.35,95.83,19697
Wout Weghorst,252215,Bundesliga,goal,low-centre,51.61,99.0,19696
Wout Weghorst,252215,"UEFA Europa League, Group I",goal,low-left,28.49,81.0,19698
Wout Weghorst,252215,Bundesliga,goal,low-right,65.59,90.5,6048310
Wout Weghorst,252215,Bundesliga,goal,low-left,29.03,99.0,6048311
Wout Weghorst,252215,Bundesliga,goal,low-right,69.35,82.0,6048312
Wout Weghorst,252215,Bundesliga,goal,high-left,39.25,53.67,6048313
Wout Weghorst,252215,Bundesliga,goal,low-right,72.04,88.33,6048314
Wout Weghorst,252215,Eredivisie,save,low-left,33.33,97.83,6048315
Wout Weghorst,252215,Eredivisie,goal,low-left,29.03,96.83,6048316
Wout Weghorst,252215,Eredivisie,goal,low-right,60.22,99.0,6048317
Wout Weghorst,252215,Eredivisie,save,low-left,34.95,91.5,6048318
Wout Weghorst,252215,KNVB beker,goal,low-left,35.48,84.17,6048319
Wout Weghorst,252215,Eredivisie,miss,high,46.77,0.0,6048320
Wout Weghorst,252215,Eredivisie,goal,low-left,28.49,99.0,6048321
Wout Weghorst,252215,Eredivisie,goal,low-right,67.2,89.5,6048322
Wout Weghorst,252215,Eredivisie,goal,low-left,27.42,90.5,6048323
Wout Weghorst,252215,Eerste Divisie,save,low-left,39.25,93.67,6048324
Memphis Depay,138833,"UEFA Champions League, Knockout stage",goal,high-centre,41.4,49.33,6058040
Memphis Depay,138833,"European Championship, Qualification Group B",save,low-centre,56.99,84.17,41402
Memphis Depay,138833,"UEFA Nations League, League A, Gr. 4",post,right,79.03,54.67,26377
Memphis Depay,138833,"UEFA Europa League, Knockout stage",goal,low-centre,58.06,71.5,26378
Memphis Depay,138833,LaLiga,goal,high-right,73.66,45.17,26379
Memphis Depay,138833,LaLiga,goal,low-centre,56.99,85.17,26380
Memphis Depay,138833,World Championship Qual. UEFA G,goal,low-left,26.34,94.67,26381
Memphis Depay,138833,LaLiga,save,low-left,33.33,73.67,26382
Memphis Depay,138833,LaLiga,goal,high-right,67.74,58.83,26383
Memphis Depay,138833,World Championship Qual. UEFA G,save,low-left,33.87,71.5,26385
Memphis Depay,138833,World Championship Qual. UEFA G,goal,low-centre,53.76,67.33,26384
Memphis Depay,138833,LaLiga,goal,low-left,37.1,76.83,26386
Memphis Depay,138833,World Championship Qual. UEFA G,goal,low-centre,45.7,76.83,26387
Memphis Depay,138833,World Championship Qual. UEFA G,goal,high-right,74.19,57.83,26388
Memphis Depay,138833,"Euro, Group C",goal,low-left,28.49,95.83,26389
Memphis Depay,138833,Ligue 1,goal,low-right,72.04,68.33,26390
Memphis Depay,138833,World Championship Qual. UEFA G,save,low-left,32.8,85.17,26391
Memphis Depay,138833,Ligue 1,goal,low-left,27.42,74.67,26392
Memphis Depay,138833,Ligue 1,goal,low-left,29.03,68.33,26393
Memphis Depay,138833,Ligue 1,goal,high-right,60.75,56.83,26394
Memphis Depay,138833,Ligue 1,goal,high-right,67.74,65.17,26395
Memphis Depay,138833,"UEFA Nations League, League A, Gr. 1",goal,high-left,33.33,47.33,26396
Memphis Depay,138833,Ligue 1,goal,low-left,26.34,77.83,26397
Memphis Depay,138833,Ligue 1,goal,low-left,27.42,95.83,26399
Memphis Depay,138833,Ligue 1,goal,high-centre,41.4,44.17,26398
Memphis Depay,138833,"UEFA Champions League, Knockout stage",goal,low-centre,45.7,78.83,26400
Memphis Depay,138833,Ligue 1,goal,low-centre,57.53,77.83,26401
Memphis Depay,138833,"UEFA Champions League, Group G",goal,low-left,33.33,93.67,26402
Memphis Depay,138833,"European Championship, Qualification Group C",goal,low-left,31.72,73.67,6046033
Memphis Depay,138833,Ligue 1,save,low-right,71.51,92.67,6046034
Memphis Depay,138833,Ligue 1,miss,high,65.05,0.0,6046035
Memphis Depay,138833,"UEFA Nations League, League A, Gr. 1",goal,low-centre,58.6,76.83,6046036
Memphis Depay,138833,Ligue 1,goal,low-left,30.65,99.0,6046037
Memphis Depay,138833,Ligue 1,goal,high-centre,50.0,53.67,6046038
Memphis Depay,138833,"UEFA Europa League, Group E",goal,low-right,74.19,86.33,6046039
Memphis Depay,138833,Eredivisie,miss,high,40.86,0.0,6046040
Memphis Depay,138833,Eredivisie,post,high,61.29,34.67,6046041
Memphis Depay,138833,Eredivisie,goal,low-right,62.9,95.83,6046042
Memphis Depay,138833,Eredivisie,save,low-centre,48.39,83.17,6046043
Memphis Depay,138833,Eredivisie,goal,low-left,32.26,93.67,6046045
Memphis Depay,138833,Eredivisie,save,low-left,34.41,69.33,6046044
Cody Gakpo,862967,"European Championship, Qualification Group B",goal,low-right,70.97,94.67,1349712
Cody Gakpo,862967,Eredivisie,goal,low-right,70.97,96.83,19201
Cody Gakpo,862967,Eredivisie,goal,low-right,68.82,97.83,19202
Cody Gakpo,862967,"UEFA Europa Conference League, Knockout stage",save,low-left,34.41,95.83,19203
Cody Gakpo,862967,Eredivisie,goal,low-right,70.43,99.0,19204
Jeremie Frimpong,970361,,Not Available,,,,
Justin Bijlow,556696,,Not Available,,,,
Tijjani Reijnders,893549,"UEFA Europa Conference League, Knockout stage",goal,low-left,26.88,80.0,42836
Tijjani Reijnders,893549,Eerste Divisie,goal,low-left,29.57,94.67,19233
Micky van de Ven,998247,,Not Available,,,,
Joey Veerman,850816,KNVB beker,save,low-right,63.44,76.83,19178
Joey Veerman,850816,Eredivisie,save,low-right,62.37,95.83,19179
Joey Veerman,850816,KNVB beker,goal,low-right,70.97,87.33,19180
Joey Veerman,850816,Eredivisie,goal,low-centre,54.3,96.83,19181
Joey Veerman,850816,Eredivisie,goal,low-right,69.35,90.5,19182
Joey Veerman,850816,Eerste Divisie,save,low-right,71.51,93.67,6047594
Daley Blind,44864,KNVB beker,goal,low-right,62.37,97.83,6047369
Daley Blind,44864,"UEFA Champions League, Group A",goal,low-centre,46.77,91.5,6047370
Donyell Malen,803039,Eredivisie,save,low-left,30.11,89.5,15725
Donyell Malen,803039,Eredivisie,save,low-centre,56.45,85.17,15726
Donyell Malen,803039,Eredivisie,goal,low-centre,46.77,95.83,15727
Donyell Malen,803039,Eredivisie,goal,low-right,67.74,95.83,15728
Donyell Malen,803039,Eerste Divisie,goal,high-right,69.89,62.83,6049327
Brian Brobbey,910048,Eredivisie,save,low-right,67.2,96.83,5537083
Brian Brobbey,910048,KNVB beker,miss,high,37.1,0.0,43201
Brian Brobbey,910048,Eerste Divisie,goal,low-right,70.97,94.67,12063
Brian Brobbey,910048,Eerste Divisie,miss,high-right,86.56,0.0,12064
Brian Brobbey,910048,Eerste Divisie,goal,low-right,61.83,87.33,12065
Brian Brobbey,910048,Eerste Divisie,goal,low-left,31.18,89.5,12066
Brian Brobbey,910048,Eerste Divisie,goal,high-left,30.11,56.83,12067
Ian Maatsen,976263,"EFL Trophy, Southern Group D",goal,low-right,72.58,69.33,1826
Joshua Zirkzee,917007,Serie A,goal,low-right,65.59,93.67,6057452
Joshua Zirkzee,917007,Coppa Italia,goal,low-right,65.59,99.0,5227775
Joshua Zirkzee,917007,Serie A,goal,low-centre,55.38,95.83,3654966
Denzel Dumfries,759520,KNVB beker,goal,low-right,61.83,87.33,5385
Denzel Dumfries,759520,Eredivisie,goal,low-left,30.11,89.5,5386
Denzel Dumfries,759520,"UEFA Europa League, Group E",goal,low-left,33.33,97.83,5387
Mark Flekken,171919,,Not Available,,,,
Jerdy Schouten,844234,,Not Available,,,,
Steven Bergwijn,361798,Eredivisie,goal,low-right,66.13,91.5,6061025
Steven Bergwijn,361798,Eredivisie,goal,high-left,32.26,49.33,6058561
Steven Bergwijn,361798,Eredivisie,goal,low-right,72.58,93.67,2272128
Steven Bergwijn,361798,Eredivisie,goal,low-left,27.42,70.5,2876481
Steven Bergwijn,361798,"UEFA Europa League, Group B",goal,low-left,25.81,96.83,2376196
Steven Bergwijn,361798,Eredivisie,goal,low-left,31.72,91.5,497217
Steven Bergwijn,361798,"UEFA Champions League, Group A",goal,low-left,32.8,75.67,12068
Steven Bergwijn,361798,Eredivisie,goal,high-left,37.63,57.83,12069
Steven Bergwijn,361798,Eredivisie,goal,low-left,38.71,77.83,6046694
Ryan Gravenberch,904897,,Not Available,,,,
Heinz Lindner,37432,,Not Available,,,,
Maximilian Wöber,794962,,Not Available,,,,
Gernot Trauner,121588,,Not Available,,,,
Kevin Danso,794953,Coupe de France,goal,low-left,26.88,78.83,5189863
Stefan Posch,355486,Coppa Italia,miss,close-high,67.74,7.33,5227738
Stefan Posch,355486,DFB Pokal,goal,low-centre,48.39,70.5,6049716
Nicolas Seiwald,976575,,Not Available,,,,
Marko Arnautović,21927,"European Championship, Qualification Group F",goal,low-centre,46.77,96.83,1425179
Marko Arnautović,21927,Serie A,goal,low-left,29.03,95.83,20234
Marko Arnautović,21927,Serie A,goal,low-left,36.02,97.83,20235
Marko Arnautović,21927,Serie A,goal,high-right,62.9,66.17,20236
Marko Arnautović,21927,Serie A,goal,high-right,68.82,64.17,20237
Marko Arnautović,21927,World Championship Qual. UEFA F,goal,low-left,34.41,87.33,20238
Marko Arnautović,21927,World Championship Qual. UEFA F,goal,low-right,70.97,96.83,20239
Marko Arnautović,21927,Serie A,post,left,23.12,95.83,20240
Marko Arnautović,21927,Serie A,goal,low-left,29.57,76.83,20241
Marko Arnautović,21927,"European Championship, Qualification Group G",goal,high-centre,45.16,42.0,20242
Marko Arnautović,21927,Chinese Super League,goal,high-left,29.03,48.33,6048966
Marko Arnautović,21927,"European Championship, Qualification Group G",goal,high-centre,46.77,44.17,6048967
