Player Name,Player Code,Tournament,Outcome,Zone,X,Y,api_id,Scored,Attempts,Number,Nationality,Position,Age,Caps,Goals,Club
Piotr Zieliński,138605,"UEFA Champions League, Group A",1,1,32.8,75.67,7396,6,7,10,POL,2,30,90,12,Napoli
Piotr Zieliński,138605,"UEFA Europa League, Group C",1,1,32.8,78.83,7397,6,7,10,POL,2,30,90,12,Napoli
Kamil Grosicki,33689,Ekstraklasa,0,9,13.44,90.67,6061161,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,Ekstraklasa,1,1,32.8,94.67,6059251,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,Ekstraklasa,2,3,64.52,99.0,6057891,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,Ekstraklasa,1,1,33.87,96.83,6055429,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,Ekstraklasa,1,1,30.11,88.33,3114286,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,Ekstraklasa,1,2,49.46,80.0,2423242,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,Ekstraklasa,1,3,64.52,91.5,6058194,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,"UEFA Europa Conference League, Qualification",1,2,48.92,72.5,57125,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,Ekstraklasa,1,2,41.4,77.83,46624,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,Ekstraklasa,1,8,62.9,66.17,43593,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,Ekstraklasa,1,3,62.37,97.83,6058195,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,Ekstraklasa,1,2,50.0,75.67,42169,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,Ekstraklasa,1,1,38.17,82.0,6058196,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,FA Cup,1,3,63.98,96.83,15465,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,EFL Cup,1,6,29.57,50.5,6044446,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,Ligue 1,2,1,35.48,68.33,6044447,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Kamil Grosicki,33689,Ligue 1,1,1,25.81,99.0,6044448,14,17,11,POL,3,36,93,17,Pogoń Szczecin
Taras Romanczuk,578364,Ekstraklasa,2,2,50.0,92.67,9386,1,2,13,POL,2,32,3,1,Jagiellonia Białystok
Taras Romanczuk,578364,Ekstraklasa,1,1,34.95,91.67,6044890,1,2,13,POL,2,32,3,1,Jagiellonia Białystok
Adam Buksa,1138856,Trendyol Süper Lig,1,1,35.48,91.5,6061880,5,8,16,POL,3,27,15,6,Antalyaspor
Adam Buksa,1138856,Trendyol Süper Lig,1,2,41.94,93.67,6059226,5,8,16,POL,3,27,15,6,Antalyaspor
Adam Buksa,1138856,Trendyol Süper Lig,1,3,66.67,74.67,5635524,5,8,16,POL,3,27,15,6,Antalyaspor
Adam Buksa,1138856,Trendyol Süper Lig,0,10,2.69,19.0,5028379,5,8,16,POL,3,27,15,6,Antalyaspor
Adam Buksa,1138856,Trendyol Süper Lig,1,2,53.76,94.67,4294769,5,8,16,POL,3,27,15,6,Antalyaspor
Adam Buksa,1138856,"MLS, Playoffs",2,3,67.2,99.0,6403,5,8,16,POL,3,27,15,6,Antalyaspor
Adam Buksa,1138856,MLS,0,11,69.35,0.0,6404,5,8,16,POL,3,27,15,6,Antalyaspor
Adam Buksa,1138856,Ekstraklasa,1,3,73.12,96.83,6405,5,8,16,POL,3,27,15,6,Antalyaspor
Bartosz Bereszyński,109461,Coppa Italia,1,1,29.03,78.83,568186,1,1,18,POL,1,31,55,0,Empoli
Przemysław Frankowski,286909,"European Championship, Qualification Playoff",1,6,32.8,57.83,6059981,8,9,19,POL,2,29,41,3,Lens
Przemysław Frankowski,286909,Ligue 1,2,2,47.85,97.83,5508218,8,9,19,POL,2,29,41,3,Lens
Przemysław Frankowski,286909,Coupe de France,1,6,39.25,50.5,5189869,8,9,19,POL,2,29,41,3,Lens
Przemysław Frankowski,286909,"UEFA Champions League, Group B",1,3,60.75,67.33,4652782,8,9,19,POL,2,29,41,3,Lens
Przemysław Frankowski,286909,Ligue 1,1,2,52.69,75.67,4326476,8,9,19,POL,2,29,41,3,Lens
Przemysław Frankowski,286909,Ligue 1,1,2,48.39,68.33,43543,8,9,19,POL,2,29,41,3,Lens
Przemysław Frankowski,286909,Ligue 1,1,1,30.65,76.83,42627,8,9,19,POL,2,29,41,3,Lens
Przemysław Frankowski,286909,Coupe de France,1,2,50.0,78.83,36886,8,9,19,POL,2,29,41,3,Lens
Przemysław Frankowski,286909,Ligue 1,1,1,27.42,67.33,33200,8,9,19,POL,2,29,41,3,Lens
Sebastian Szymański,847983,"European Championship, Qualification Playoff",1,2,43.55,76.83,6059990,1,1,20,POL,2,25,34,3,Fenerbahçe
Nicola Zalewski,984184,"European Championship, Qualification Playoff",1,1,29.03,72.5,6059984,2,2,21,POL,2,22,18,1,Roma
Nicola Zalewski,984184,"UEFA Europa League, Knockout stage",1,6,29.03,64.17,6056241,2,2,21,POL,2,22,18,1,Roma
Krzysztof Piątek,558738,Trendyol Süper Lig,1,1,32.8,90.5,6062790,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,"European Championship, Qualification Playoff",1,1,34.41,80.0,6060142,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Trendyol Süper Lig,2,3,69.35,80.0,6056123,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Trendyol Süper Lig,1,1,29.57,99.0,5768870,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Trendyol Süper Lig,1,2,58.06,96.83,4860451,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Trendyol Süper Lig,1,2,53.23,81.0,4860450,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Serie A,1,3,72.58,93.67,19150,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Serie A,3,4,23.12,96.83,19151,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Coppa Italia,2,2,58.6,96.83,19152,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Coppa Italia,1,3,60.22,99.0,19153,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Bundesliga,2,1,32.26,94.67,19154,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Bundesliga,1,1,30.11,90.5,19155,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Bundesliga,1,3,70.97,71.5,19156,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Serie A,1,3,60.22,96.83,19157,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Serie A,1,1,27.42,77.83,19158,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Serie A,1,1,27.42,85.17,19159,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Serie A,1,3,69.35,90.5,6050831,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Coppa Italia,1,1,31.72,92.33,6050834,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Coppa Italia,1,1,32.26,83.17,6050833,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Coppa Italia,1,3,65.59,94.33,6050832,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Serie A,1,3,63.44,97.83,6050835,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Krzysztof Piątek,558738,Ekstraklasa,1,1,34.41,92.67,6050836,18,22,23,POL,3,28,29,11,İstanbul Başakşehir
Bartosz Slisz,844500,US Open Cup,1,7,48.39,65.17,6062280,3,3,24,POL,2,25,9,0,Atlanta United
Bartosz Slisz,844500,"UEFA Europa Conference League, Qualification Playoff",1,7,48.39,61.0,1131665,3,3,24,POL,2,25,9,0,Atlanta United
Bartosz Slisz,844500,Superpuchar Polski,1,1,29.57,69.33,46778,3,3,24,POL,2,25,9,0,Atlanta United
Lutsharel Geertruida,856739,Eredivisie,1,3,67.74,99.0,6062791,1,1,2,NED,1,23,9,0,Feyenoord
Matthijs de Ligt,803031,KNVB beker,0,9,9.68,93.0,6049350,0,2,3,NED,1,24,45,2,Bayern Munich
Matthijs de Ligt,803031,KNVB beker,2,1,36.02,96.83,6049351,0,2,3,NED,1,24,45,2,Bayern Munich
Virgil van Dijk,151545,"European Championship, Qualification Group B",1,8,62.37,63.0,2619332,2,3,4,NED,1,32,68,9,Liverpool
Virgil van Dijk,151545,"World Cup, Knockout stage",2,1,33.33,86.33,30952,2,3,4,NED,1,32,68,9,Liverpool
Virgil van Dijk,151545,EFL Cup,1,6,29.03,58.83,11671,2,3,4,NED,1,32,68,9,Liverpool
Xavi Simons,997183,Bundesliga,1,3,60.22,82.0,6062792,3,5,7,NED,3,21,14,1,RB Leipzig
Xavi Simons,997183,Bundesliga,2,3,69.89,93.67,2422451,3,5,7,NED,3,21,14,1,RB Leipzig
Xavi Simons,997183,Eredivisie,1,3,72.04,96.83,43764,3,5,7,NED,3,21,14,1,RB Leipzig
Xavi Simons,997183,Eredivisie,1,1,31.18,93.67,42967,3,5,7,NED,3,21,14,1,RB Leipzig
Xavi Simons,997183,Coupe de France,2,3,65.59,83.17,19186,3,5,7,NED,3,21,14,1,RB Leipzig
Georginio Wijnaldum,22126,EFL Cup,1,8,67.2,47.33,21432,4,6,8,NED,2,33,93,28,Al-Ettifaq
Georginio Wijnaldum,22126,Community Shield,2,1,37.63,74.67,6051063,4,6,8,NED,2,33,93,28,Al-Ettifaq
Georginio Wijnaldum,22126,Premier League,1,3,67.2,93.67,6051064,4,6,8,NED,2,33,93,28,Al-Ettifaq
Georginio Wijnaldum,22126,Eredivisie,2,1,29.57,83.83,6051065,4,6,8,NED,2,33,93,28,Al-Ettifaq
Georginio Wijnaldum,22126,Eredivisie,1,8,70.43,56.0,6051066,4,6,8,NED,2,33,93,28,Al-Ettifaq
Georginio Wijnaldum,22126,Eredivisie,1,7,47.31,49.0,6051067,4,6,8,NED,2,33,93,28,Al-Ettifaq
Wout Weghorst,252215,Bundesliga,1,1,29.03,97.83,3126444,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,"European Championship, Qualification Group B",2,3,67.2,94.67,2631789,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,FA Cup,1,3,67.2,99.0,42929,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,"World Cup, Knockout stage",1,1,35.48,94.67,30956,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Trendyol Süper Lig,2,3,68.82,96.83,19686,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Bundesliga,1,1,29.03,96.83,19687,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Bundesliga,2,3,70.97,94.67,19688,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,DFB Pokal,0,11,74.19,0.0,19689,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,DFB Pokal,2,3,65.05,90.5,19690,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Bundesliga,1,1,28.49,99.0,19691,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Bundesliga,1,3,63.98,95.83,19692,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Bundesliga,0,9,15.05,97.67,19693,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Bundesliga,1,1,33.87,95.83,19694,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,"UEFA Europa League, Knockout stage",0,11,73.12,0.0,19695,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Bundesliga,1,3,69.35,95.83,19697,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Bundesliga,1,2,51.61,99.0,19696,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,"UEFA Europa League, Group I",1,1,28.49,81.0,19698,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Bundesliga,1,3,65.59,90.5,6048310,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Bundesliga,1,1,29.03,99.0,6048311,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Bundesliga,1,3,69.35,82.0,6048312,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Bundesliga,1,6,39.25,53.67,6048313,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Bundesliga,1,3,72.04,88.33,6048314,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Eredivisie,2,1,33.33,97.83,6048315,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Eredivisie,1,1,29.03,96.83,6048316,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Eredivisie,1,3,60.22,99.0,6048317,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Eredivisie,2,1,34.95,91.5,6048318,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,KNVB beker,1,1,35.48,84.17,6048319,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Eredivisie,0,11,46.77,0.0,6048320,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Eredivisie,1,1,28.49,99.0,6048321,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Eredivisie,1,3,67.2,89.5,6048322,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Eredivisie,1,1,27.42,90.5,6048323,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Wout Weghorst,252215,Eerste Divisie,2,1,39.25,93.67,6048324,21,32,9,NED,3,31,33,11,TSG Hoffenheim
Memphis Depay,138833,"UEFA Champions League, Knockout stage",1,7,41.4,49.33,6058040,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,"European Championship, Qualification Group B",2,2,56.99,84.17,41402,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,"UEFA Nations League, League A, Gr. 4",3,5,79.03,54.67,26377,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,"UEFA Europa League, Knockout stage",1,2,58.06,71.5,26378,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,LaLiga,1,8,73.66,45.17,26379,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,LaLiga,1,2,56.99,85.17,26380,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,World Championship Qual. UEFA G,1,1,26.34,94.67,26381,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,LaLiga,2,1,33.33,73.67,26382,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,LaLiga,1,8,67.74,58.83,26383,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,World Championship Qual. UEFA G,2,1,33.87,71.5,26385,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,World Championship Qual. UEFA G,1,2,53.76,67.33,26384,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,LaLiga,1,1,37.1,76.83,26386,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,World Championship Qual. UEFA G,1,2,45.7,76.83,26387,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,World Championship Qual. UEFA G,1,8,74.19,57.83,26388,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,"Euro, Group C",1,1,28.49,95.83,26389,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Ligue 1,1,3,72.04,68.33,26390,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,World Championship Qual. UEFA G,2,1,32.8,85.17,26391,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Ligue 1,1,1,27.42,74.67,26392,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Ligue 1,1,1,29.03,68.33,26393,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Ligue 1,1,8,60.75,56.83,26394,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Ligue 1,1,8,67.74,65.17,26395,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,"UEFA Nations League, League A, Gr. 1",1,6,33.33,47.33,26396,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Ligue 1,1,1,26.34,77.83,26397,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Ligue 1,1,1,27.42,95.83,26399,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Ligue 1,1,7,41.4,44.17,26398,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,"UEFA Champions League, Knockout stage",1,2,45.7,78.83,26400,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Ligue 1,1,2,57.53,77.83,26401,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,"UEFA Champions League, Group G",1,1,33.33,93.67,26402,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,"European Championship, Qualification Group C",1,1,31.72,73.67,6046033,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Ligue 1,2,3,71.51,92.67,6046034,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Ligue 1,0,11,65.05,0.0,6046035,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,"UEFA Nations League, League A, Gr. 1",1,2,58.6,76.83,6046036,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Ligue 1,1,1,30.65,99.0,6046037,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Ligue 1,1,7,50.0,53.67,6046038,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,"UEFA Europa League, Group E",1,3,74.19,86.33,6046039,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Eredivisie,0,11,40.86,0.0,6046040,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Eredivisie,3,11,61.29,34.67,6046041,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Eredivisie,1,3,62.9,95.83,6046042,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Eredivisie,2,2,48.39,83.17,6046043,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Eredivisie,1,1,32.26,93.67,6046045,30,41,10,NED,3,30,92,45,Atlético Madrid
Memphis Depay,138833,Eredivisie,2,1,34.41,69.33,6046044,30,41,10,NED,3,30,92,45,Atlético Madrid
Cody Gakpo,862967,"European Championship, Qualification Group B",1,3,70.97,94.67,1349712,4,5,11,NED,3,25,24,9,Liverpool
Cody Gakpo,862967,Eredivisie,1,3,70.97,96.83,19201,4,5,11,NED,3,25,24,9,Liverpool
Cody Gakpo,862967,Eredivisie,1,3,68.82,97.83,19202,4,5,11,NED,3,25,24,9,Liverpool
Cody Gakpo,862967,"UEFA Europa Conference League, Knockout stage",2,1,34.41,95.83,19203,4,5,11,NED,3,25,24,9,Liverpool
Cody Gakpo,862967,Eredivisie,1,3,70.43,99.0,19204,4,5,11,NED,3,25,24,9,Liverpool
Tijjani Reijnders,893549,"UEFA Europa Conference League, Knockout stage",1,1,26.88,80.0,42836,2,2,14,NED,2,25,9,1,Milan
Tijjani Reijnders,893549,Eerste Divisie,1,1,29.57,94.67,19233,2,2,14,NED,2,25,9,1,Milan
Joey Veerman,850816,KNVB beker,2,3,63.44,76.83,19178,3,6,16,NED,2,25,10,1,PSV Eindhoven
Joey Veerman,850816,Eredivisie,2,3,62.37,95.83,19179,3,6,16,NED,2,25,10,1,PSV Eindhoven
Joey Veerman,850816,KNVB beker,1,3,70.97,87.33,19180,3,6,16,NED,2,25,10,1,PSV Eindhoven
Joey Veerman,850816,Eredivisie,1,2,54.3,96.83,19181,3,6,16,NED,2,25,10,1,PSV Eindhoven
Joey Veerman,850816,Eredivisie,1,3,69.35,90.5,19182,3,6,16,NED,2,25,10,1,PSV Eindhoven
Joey Veerman,850816,Eerste Divisie,2,3,71.51,93.67,6047594,3,6,16,NED,2,25,10,1,PSV Eindhoven
Daley Blind,44864,KNVB beker,1,3,62.37,97.83,6047369,2,2,17,NED,1,34,107,3,Girona
Daley Blind,44864,"UEFA Champions League, Group A",1,2,46.77,91.5,6047370,2,2,17,NED,1,34,107,3,Girona
Donyell Malen,803039,Eredivisie,2,1,30.11,89.5,15725,3,5,18,NED,3,25,32,7,Borussia Dortmund
Donyell Malen,803039,Eredivisie,2,2,56.45,85.17,15726,3,5,18,NED,3,25,32,7,Borussia Dortmund
Donyell Malen,803039,Eredivisie,1,2,46.77,95.83,15727,3,5,18,NED,3,25,32,7,Borussia Dortmund
Donyell Malen,803039,Eredivisie,1,3,67.74,95.83,15728,3,5,18,NED,3,25,32,7,Borussia Dortmund
Donyell Malen,803039,Eerste Divisie,1,8,69.89,62.83,6049327,3,5,18,NED,3,25,32,7,Borussia Dortmund
Brian Brobbey,910048,Eredivisie,2,3,67.2,96.83,5537083,4,7,19,NED,3,22,2,0,Ajax
Brian Brobbey,910048,KNVB beker,0,11,37.1,0.0,43201,4,7,19,NED,3,22,2,0,Ajax
Brian Brobbey,910048,Eerste Divisie,1,3,70.97,94.67,12063,4,7,19,NED,3,22,2,0,Ajax
Brian Brobbey,910048,Eerste Divisie,0,8,86.56,0.0,12064,4,7,19,NED,3,22,2,0,Ajax
Brian Brobbey,910048,Eerste Divisie,1,3,61.83,87.33,12065,4,7,19,NED,3,22,2,0,Ajax
Brian Brobbey,910048,Eerste Divisie,1,1,31.18,89.5,12066,4,7,19,NED,3,22,2,0,Ajax
Brian Brobbey,910048,Eerste Divisie,1,6,30.11,56.83,12067,4,7,19,NED,3,22,2,0,Ajax
Ian Maatsen,976263,"EFL Trophy, Southern Group D",1,3,72.58,69.33,1826,1,1,20,NED,2,22,0,0,Borussia Dortmund
Joshua Zirkzee,917007,Serie A,1,3,65.59,93.67,6057452,3,3,21,NED,3,23,0,0,Bologna
Joshua Zirkzee,917007,Coppa Italia,1,3,65.59,99.0,5227775,3,3,21,NED,3,23,0,0,Bologna
Joshua Zirkzee,917007,Serie A,1,2,55.38,95.83,3654966,3,3,21,NED,3,23,0,0,Bologna
Denzel Dumfries,759520,KNVB beker,1,3,61.83,87.33,5385,3,3,22,NED,1,28,53,6,Inter Milan
Denzel Dumfries,759520,Eredivisie,1,1,30.11,89.5,5386,3,3,22,NED,1,28,53,6,Inter Milan
Denzel Dumfries,759520,"UEFA Europa League, Group E",1,1,33.33,97.83,5387,3,3,22,NED,1,28,53,6,Inter Milan
Steven Bergwijn,361798,Eredivisie,1,3,66.13,91.5,6061025,9,9,25,NED,3,26,33,8,Ajax
Steven Bergwijn,361798,Eredivisie,1,6,32.26,49.33,6058561,9,9,25,NED,3,26,33,8,Ajax
Steven Bergwijn,361798,Eredivisie,1,3,72.58,93.67,2272128,9,9,25,NED,3,26,33,8,Ajax
Steven Bergwijn,361798,Eredivisie,1,1,27.42,70.5,2876481,9,9,25,NED,3,26,33,8,Ajax
Steven Bergwijn,361798,"UEFA Europa League, Group B",1,1,25.81,96.83,2376196,9,9,25,NED,3,26,33,8,Ajax
Steven Bergwijn,361798,Eredivisie,1,1,31.72,91.5,497217,9,9,25,NED,3,26,33,8,Ajax
Steven Bergwijn,361798,"UEFA Champions League, Group A",1,1,32.8,75.67,12068,9,9,25,NED,3,26,33,8,Ajax
Steven Bergwijn,361798,Eredivisie,1,6,37.63,57.83,12069,9,9,25,NED,3,26,33,8,Ajax
Steven Bergwijn,361798,Eredivisie,1,1,38.71,77.83,6046694,9,9,25,NED,3,26,33,8,Ajax
Kevin Danso,794953,Coupe de France,1,1,26.88,78.83,5189863,1,1,4,AUT,1,25,20,0,Lens
Stefan Posch,355486,Coppa Italia,0,11,67.74,7.33,5227738,1,2,5,AUT,1,27,32,1,Bologna
Stefan Posch,355486,DFB Pokal,1,2,48.39,70.5,6049716,1,2,5,AUT,1,27,32,1,Bologna
Marko Arnautović,21927,"European Championship, Qualification Group F",1,2,46.77,96.83,1425179,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,Serie A,1,1,29.03,95.83,20234,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,Serie A,1,1,36.02,97.83,20235,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,Serie A,1,8,62.9,66.17,20236,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,Serie A,1,8,68.82,64.17,20237,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,World Championship Qual. UEFA F,1,1,34.41,87.33,20238,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,World Championship Qual. UEFA F,1,3,70.97,96.83,20239,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,Serie A,3,4,23.12,95.83,20240,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,Serie A,1,1,29.57,76.83,20241,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,"European Championship, Qualification Group G",1,7,45.16,42.0,20242,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,Chinese Super League,1,6,29.03,48.33,6048966,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,"European Championship, Qualification Group G",1,7,46.77,44.17,6048967,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,Premier League,1,1,29.57,95.83,6048968,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,Premier League,0,11,31.72,0.0,6048969,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,Premier League,1,6,38.17,57.83,6048970,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,Premier League,1,7,43.01,61.0,6048971,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,EFL Cup,1,6,27.96,41.83,6048972,16,18,7,AUT,3,35,112,36,Inter Milan
Marko Arnautović,21927,Premier League,1,1,27.96,89.5,6048973,16,18,7,AUT,3,35,112,36,Inter Milan
Marcel Sabitzer,133908,Bundesliga,1,3,61.83,97.83,6060896,10,10,9,AUT,2,30,78,17,Borussia Dortmund
